VaisalaTimeHours,"RH, %","T, °C","pw, psi"
45.938889,26.72,20.29,0.092
45.940278,26.73,20.29,0.092
45.941667,26.71,20.29,0.092
45.943056,26.72,20.28,0.092
45.944444,26.72,20.29,0.092
45.945833,26.72,20.28,0.092
45.947222,26.72,20.28,0.092
45.948611,26.72,20.29,0.092
45.950000,26.71,20.29,0.092
45.951389,26.7,20.29,0.092
45.952778,26.71,20.29,0.092
45.954167,26.7,20.29,0.092
45.955556,26.71,20.29,0.092
45.956944,26.72,20.29,0.092
45.958333,26.72,20.29,0.092
45.959722,26.72,20.28,0.092
45.961111,26.73,20.28,0.092
45.962500,26.72,20.28,0.092
45.963889,26.72,20.28,0.092
45.965278,26.7,20.28,0.092
45.966667,26.7,20.28,0.092
45.968056,26.7,20.28,0.092
45.969444,26.7,20.28,0.092
45.970833,26.7,20.29,0.092
45.972222,26.69,20.28,0.092
45.973611,26.7,20.28,0.092
45.975000,26.7,20.28,0.092
45.976389,26.7,20.29,0.092
45.977778,26.71,20.29,0.092
45.979167,26.71,20.28,0.092
45.980556,26.71,20.28,0.092
45.981944,26.7,20.28,0.092
45.983333,26.7,20.28,0.092
45.984722,26.7,20.28,0.092
45.986111,26.69,20.28,0.092
45.987500,26.69,20.28,0.092
45.988889,26.7,20.28,0.092
45.990278,26.71,20.28,0.092
45.991667,26.71,20.28,0.092
45.993056,26.71,20.28,0.092
45.994444,26.71,20.28,0.092
45.995833,26.71,20.28,0.092
45.997222,26.71,20.28,0.092
45.998611,26.71,20.28,0.092
46.000000,26.71,20.28,0.092
46.001389,26.7,20.27,0.092
46.002778,26.71,20.27,0.092
46.004167,26.71,20.28,0.092
46.005556,26.71,20.28,0.092
46.006944,26.71,20.28,0.092
46.008333,26.72,20.28,0.092
46.009722,26.72,20.28,0.092
46.011111,26.71,20.28,0.092
46.012500,26.71,20.28,0.092
46.013889,26.71,20.28,0.092
46.015278,26.71,20.28,0.092
46.016667,26.71,20.28,0.092
46.018056,26.71,20.28,0.092
46.019444,26.71,20.28,0.092
46.020833,26.71,20.28,0.092
46.022222,26.73,20.28,0.092
46.023611,26.73,20.28,0.092
46.025000,26.71,20.28,0.092
46.026389,26.71,20.28,0.092
46.027778,26.73,20.28,0.092
46.029167,26.73,20.28,0.092
46.030556,26.72,20.28,0.092
46.031944,26.72,20.28,0.092
46.033333,26.73,20.28,0.092
46.034722,26.72,20.28,0.092
46.036111,26.7,20.28,0.092
46.037500,26.69,20.28,0.092
46.038889,26.69,20.28,0.092
46.040278,26.69,20.28,0.092
46.041667,26.69,20.28,0.092
46.043056,26.69,20.28,0.092
46.044444,26.69,20.28,0.092
46.045833,26.7,20.28,0.092
46.047222,26.7,20.28,0.092
46.048611,26.7,20.28,0.092
46.050000,26.7,20.28,0.092
46.051389,26.7,20.28,0.092
46.052778,26.7,20.28,0.092
46.054167,26.71,20.28,0.092
46.055556,26.71,20.28,0.092
46.056944,26.71,20.28,0.092
46.058333,26.71,20.28,0.092
46.059722,26.7,20.28,0.092
46.061111,26.72,20.28,0.092
46.062500,26.72,20.28,0.092
46.063889,26.72,20.28,0.092
46.065278,26.72,20.28,0.092
46.066667,26.73,20.28,0.092
46.068056,26.73,20.28,0.092
46.069444,26.73,20.27,0.092
46.070833,26.73,20.28,0.092
46.072222,26.73,20.27,0.092
46.073611,26.72,20.28,0.092
46.075000,26.73,20.28,0.092
46.076389,26.73,20.28,0.092
46.077778,26.71,20.28,0.092
46.079167,26.71,20.28,0.092
46.080556,26.71,20.28,0.092
46.081944,26.72,20.28,0.092
46.083333,26.73,20.27,0.092
46.084722,26.73,20.27,0.092
46.086111,26.72,20.28,0.092
46.087500,26.71,20.27,0.092
46.088889,26.7,20.28,0.092
46.090278,26.7,20.28,0.092
46.091667,26.72,20.28,0.092
46.093056,26.72,20.28,0.092
46.094444,26.72,20.28,0.092
46.095833,26.73,20.28,0.092
46.097222,26.75,20.28,0.092
46.098611,26.74,20.28,0.092
46.100000,26.74,20.28,0.092
46.101389,26.73,20.28,0.092
46.102778,26.73,20.28,0.092
46.104167,26.74,20.28,0.092
46.105556,26.75,20.28,0.092
46.106944,26.74,20.28,0.092
46.108333,26.74,20.27,0.092
46.109722,26.74,20.28,0.092
46.111111,26.74,20.28,0.092
46.112500,26.74,20.28,0.092
46.113889,26.75,20.27,0.092
46.115278,26.75,20.27,0.092
46.116667,26.75,20.28,0.092
46.118056,26.75,20.28,0.092
46.119444,26.74,20.28,0.092
46.120833,26.74,20.28,0.092
46.122222,26.74,20.28,0.092
46.123611,26.74,20.28,0.092
46.125000,26.75,20.28,0.092
46.126389,26.75,20.28,0.092
46.127778,26.74,20.28,0.092
46.129167,26.74,20.28,0.092
46.130556,26.74,20.28,0.092
46.131944,26.73,20.28,0.092
46.133333,26.74,20.28,0.092
46.134722,26.75,20.28,0.092
46.136111,26.74,20.28,0.092
46.137500,26.74,20.28,0.092
46.138889,26.73,20.28,0.092
46.140278,26.73,20.28,0.092
46.141667,26.73,20.28,0.092
46.143056,26.73,20.28,0.092
46.144444,26.72,20.27,0.092
46.145833,26.73,20.28,0.092
46.147222,26.73,20.28,0.092
46.148611,26.72,20.28,0.092
46.150000,26.73,20.28,0.092
46.151389,26.74,20.28,0.092
46.152778,26.74,20.28,0.092
46.154167,26.74,20.28,0.092
46.155556,26.73,20.28,0.092
46.156944,26.73,20.28,0.092
46.158333,26.73,20.28,0.092
46.159722,26.72,20.28,0.092
46.161111,26.73,20.28,0.092
46.162500,26.73,20.28,0.092
46.163889,26.73,20.28,0.092
46.165278,26.73,20.28,0.092
46.166667,26.73,20.28,0.092
46.168056,26.73,20.28,0.092
46.169444,26.73,20.28,0.092
46.170833,26.73,20.28,0.092
46.172222,26.73,20.28,0.092
46.173611,26.73,20.28,0.092
46.175000,26.74,20.28,0.092
46.176389,26.74,20.28,0.092
46.177778,26.74,20.28,0.092
46.179167,26.74,20.28,0.092
46.180556,26.74,20.28,0.092
46.181944,26.73,20.28,0.092
46.183333,26.73,20.28,0.092
46.184722,26.73,20.28,0.092
46.186111,26.74,20.28,0.092
46.187500,26.73,20.28,0.092
46.188889,26.72,20.28,0.092
46.190278,26.71,20.28,0.092
46.191667,26.72,20.28,0.092
46.193056,26.73,20.28,0.092
46.194444,26.72,20.28,0.092
46.195833,26.73,20.28,0.092
46.197222,26.74,20.28,0.092
46.198611,26.74,20.28,0.092
46.200000,26.74,20.28,0.092
46.201389,26.73,20.28,0.092
46.202778,26.73,20.28,0.092
46.204167,26.73,20.28,0.092
46.205556,26.73,20.28,0.092
46.206944,26.73,20.28,0.092
46.208333,26.72,20.28,0.092
46.209722,26.72,20.28,0.092
46.211111,26.72,20.28,0.092
46.212500,26.73,20.28,0.092
46.213889,26.73,20.28,0.092
46.215278,26.73,20.28,0.092
46.216667,26.72,20.28,0.092
46.218056,26.74,20.28,0.092
46.219444,26.74,20.28,0.092
46.220833,26.74,20.28,0.092
46.222222,26.74,20.28,0.092
46.223611,26.73,20.28,0.092
46.225000,26.73,20.28,0.092
46.226389,26.72,20.28,0.092
46.227778,26.71,20.28,0.092
46.229167,26.72,20.28,0.092
46.230556,26.72,20.28,0.092
46.231944,26.72,20.28,0.092
46.233333,26.72,20.29,0.092
46.234722,26.73,20.28,0.092
46.236111,26.72,20.29,0.092
46.237500,26.73,20.28,0.092
46.238889,26.72,20.28,0.092
46.240278,26.73,20.28,0.092
46.241667,26.73,20.28,0.092
46.243056,26.73,20.28,0.092
46.244444,26.73,20.28,0.092
46.245833,26.74,20.28,0.092
46.247222,26.74,20.28,0.092
46.248611,26.73,20.28,0.092
46.250000,26.73,20.28,0.092
46.251389,26.74,20.28,0.092
46.252778,26.74,20.28,0.092
46.254167,26.74,20.28,0.092
46.255556,26.73,20.28,0.092
46.256944,26.73,20.28,0.092
46.258333,26.73,20.28,0.092
46.259722,26.73,20.28,0.092
46.261111,26.72,20.28,0.092
46.262500,26.71,20.28,0.092
46.263889,26.7,20.28,0.092
46.265278,26.71,20.28,0.092
46.266667,26.71,20.28,0.092
46.268056,26.72,20.28,0.092
46.269444,26.72,20.28,0.092
46.270833,26.71,20.28,0.092
46.272222,26.71,20.28,0.092
46.273611,26.72,20.28,0.092
46.275000,26.7,20.28,0.092
46.276389,26.71,20.28,0.092
46.277778,26.71,20.28,0.092
46.279167,26.7,20.28,0.092
46.280556,26.7,20.28,0.092
46.281944,26.7,20.28,0.092
46.283333,26.69,20.28,0.092
46.284722,26.7,20.28,0.092
46.286111,26.7,20.28,0.092
46.287500,26.7,20.28,0.092
46.288889,26.7,20.28,0.092
46.290278,26.69,20.28,0.092
46.291667,26.69,20.28,0.092
46.293056,26.71,20.28,0.092
46.294444,26.7,20.28,0.092
46.295833,26.71,20.28,0.092
46.297222,26.72,20.27,0.092
46.298611,26.71,20.27,0.092
46.300000,26.71,20.28,0.092
46.301389,26.71,20.28,0.092
46.302778,26.72,20.28,0.092
46.304167,26.72,20.28,0.092
46.305556,26.72,20.28,0.092
46.306944,26.72,20.28,0.092
46.308333,26.72,20.28,0.092
46.309722,26.72,20.28,0.092
46.311111,26.72,20.28,0.092
46.312500,26.72,20.28,0.092
46.313889,26.72,20.28,0.092
46.315278,26.72,20.27,0.092
46.316667,26.72,20.27,0.092
46.318056,26.72,20.27,0.092
46.319444,26.72,20.27,0.092
46.320833,26.73,20.28,0.092
46.322222,26.73,20.28,0.092
46.323611,26.72,20.28,0.092
46.325000,26.73,20.28,0.092
46.326389,26.74,20.28,0.092
46.327778,26.74,20.28,0.092
46.329167,26.72,20.28,0.092
46.330556,26.71,20.28,0.092
46.331944,26.72,20.27,0.092
46.333333,26.72,20.27,0.092
46.334722,26.72,20.27,0.092
46.336111,26.73,20.27,0.092
46.337500,26.73,20.27,0.092
46.338889,26.73,20.27,0.092
46.340278,26.74,20.27,0.092
46.341667,26.73,20.27,0.092
46.343056,26.73,20.28,0.092
46.344444,26.74,20.27,0.092
46.345833,26.74,20.28,0.092
46.347222,26.74,20.27,0.092
46.348611,26.74,20.28,0.092
46.350000,26.74,20.28,0.092
46.351389,26.75,20.28,0.092
46.352778,26.74,20.27,0.092
46.354167,26.75,20.27,0.092
46.355556,26.76,20.28,0.092
46.356944,26.75,20.27,0.092
46.358333,26.74,20.27,0.092
46.359722,26.73,20.27,0.092
46.361111,26.73,20.27,0.092
46.362500,26.73,20.27,0.092
46.363889,26.73,20.27,0.092
46.365278,26.73,20.27,0.092
46.366667,26.73,20.27,0.092
46.368056,26.73,20.27,0.092
46.369444,26.74,20.28,0.092
46.370833,26.75,20.28,0.092
46.372222,26.74,20.28,0.092
46.373611,26.73,20.27,0.092
46.375000,26.73,20.28,0.092
46.376389,26.71,20.28,0.092
46.377778,26.71,20.28,0.092
46.379167,26.71,20.27,0.092
46.380556,26.71,20.28,0.092
46.381944,26.72,20.28,0.092
46.383333,26.72,20.28,0.092
46.384722,26.72,20.28,0.092
46.386111,26.71,20.28,0.092
46.387500,26.71,20.27,0.092
46.388889,26.72,20.27,0.092
46.390278,26.71,20.27,0.092
46.391667,26.71,20.27,0.092
46.393056,26.71,20.27,0.092
46.394444,26.71,20.27,0.092
46.395833,26.71,20.27,0.092
46.397222,26.7,20.27,0.092
46.398611,26.71,20.28,0.092
46.400000,26.71,20.28,0.092
46.401389,26.72,20.28,0.092
46.402778,26.72,20.28,0.092
46.404167,26.71,20.28,0.092
46.405556,26.72,20.27,0.092
46.406944,26.72,20.27,0.092
46.408333,26.72,20.27,0.092
46.409722,26.72,20.27,0.092
46.411111,26.72,20.27,0.092
46.412500,26.72,20.27,0.092
46.413889,26.73,20.27,0.092
46.415278,26.72,20.27,0.092
46.416667,26.71,20.27,0.092
46.418056,26.72,20.27,0.092
46.419444,26.72,20.27,0.092
46.420833,26.72,20.27,0.092
46.422222,26.72,20.27,0.092
46.423611,26.71,20.27,0.092
46.425000,26.72,20.27,0.092
46.426389,26.72,20.27,0.092
46.427778,26.72,20.27,0.092
46.429167,26.72,20.27,0.092
46.430556,26.73,20.27,0.092
46.431944,26.72,20.27,0.092
46.433333,26.72,20.27,0.092
46.434722,26.72,20.27,0.092
46.436111,26.71,20.27,0.092
46.437500,26.71,20.27,0.092
46.438889,26.71,20.27,0.092
46.440278,26.71,20.27,0.092
46.441667,26.71,20.27,0.092
46.443056,26.7,20.27,0.092
46.444444,26.7,20.27,0.092
46.445833,26.72,20.27,0.092
46.447222,26.71,20.27,0.092
46.448611,26.71,20.27,0.092
46.450000,26.7,20.27,0.092
46.451389,26.7,20.26,0.092
46.452778,26.65,20.27,0.092
46.454167,26.76,20.27,0.092
46.455556,26.83,20.27,0.093
46.456944,26.83,20.27,0.093
46.458333,26.81,20.27,0.092
46.459722,26.79,20.27,0.092
46.461111,26.77,20.27,0.092
46.462500,26.77,20.27,0.092
46.463889,26.76,20.27,0.092
46.465278,26.74,20.27,0.092
46.466667,26.73,20.27,0.092
46.468056,26.73,20.27,0.092
46.469444,26.72,20.27,0.092
46.470833,26.72,20.26,0.092
46.472222,26.72,20.26,0.092
46.473611,26.73,20.27,0.092
46.475000,26.73,20.27,0.092
46.476389,26.74,20.27,0.092
46.477778,26.73,20.27,0.092
46.479167,26.72,20.27,0.092
46.480556,26.72,20.26,0.092
46.481944,26.71,20.27,0.092
46.483333,26.71,20.27,0.092
46.484722,26.71,20.27,0.092
46.486111,26.71,20.27,0.092
46.487500,26.71,20.27,0.092
46.488889,26.71,20.27,0.092
46.490278,26.7,20.27,0.092
46.491667,26.7,20.27,0.092
46.493056,26.7,20.27,0.092
46.494444,26.69,20.27,0.092
46.495833,26.69,20.27,0.092
46.497222,26.69,20.27,0.092
46.498611,26.68,20.27,0.092
46.500000,26.69,20.27,0.092
46.501389,26.69,20.27,0.092
46.502778,26.69,20.27,0.092
46.504167,26.7,20.27,0.092
46.505556,26.7,20.27,0.092
46.506944,26.69,20.27,0.092
46.508333,26.68,20.27,0.092
46.509722,26.68,20.26,0.092
46.511111,26.68,20.27,0.092
46.512500,26.68,20.26,0.092
46.513889,26.69,20.26,0.092
46.515278,26.69,20.27,0.092
46.516667,26.7,20.26,0.092
46.518056,26.7,20.26,0.092
46.519444,26.7,20.26,0.092
46.520833,26.7,20.27,0.092
46.522222,26.71,20.26,0.092
46.523611,26.71,20.26,0.092
46.525000,26.71,20.26,0.092
46.526389,26.71,20.26,0.092
46.527778,26.71,20.26,0.092
46.529167,26.71,20.26,0.092
46.530556,26.71,20.26,0.092
46.531944,26.72,20.27,0.092
46.533333,26.73,20.27,0.092
46.534722,26.73,20.27,0.092
46.536111,26.73,20.27,0.092
46.537500,26.72,20.27,0.092
46.538889,26.72,20.26,0.092
46.540278,26.73,20.26,0.092
46.541667,26.73,20.26,0.092
46.543056,26.72,20.26,0.092
46.544444,26.73,20.26,0.092
46.545833,26.73,20.26,0.092
46.547222,26.73,20.26,0.092
46.548611,26.73,20.26,0.092
46.550000,26.73,20.27,0.092
46.551389,26.72,20.27,0.092
46.552778,26.72,20.27,0.092
46.554167,26.72,20.27,0.092
46.555556,26.72,20.27,0.092
46.556944,26.72,20.27,0.092
46.558333,26.72,20.27,0.092
46.559722,26.71,20.27,0.092
46.561111,26.72,20.27,0.092
46.562500,26.73,20.27,0.092
46.563889,26.73,20.27,0.092
46.565278,26.73,20.27,0.092
46.566667,26.73,20.27,0.092
46.568056,26.73,20.27,0.092
46.569444,26.73,20.27,0.092
46.570833,26.73,20.27,0.092
46.572222,26.73,20.27,0.092
46.573611,26.73,20.27,0.092
46.575000,26.73,20.27,0.092
46.576389,26.74,20.27,0.092
46.577778,26.74,20.27,0.092
46.579167,26.74,20.27,0.092
46.580556,26.73,20.27,0.092
46.581944,26.73,20.27,0.092
46.583333,26.73,20.27,0.092
46.584722,26.72,20.27,0.092
46.586111,26.72,20.27,0.092
46.587500,26.72,20.27,0.092
46.588889,26.72,20.27,0.092
46.590278,26.72,20.27,0.092
46.591667,26.71,20.27,0.092
46.593056,26.71,20.27,0.092
46.594444,26.72,20.27,0.092
46.595833,26.72,20.27,0.092
46.597222,26.72,20.27,0.092
46.598611,26.72,20.27,0.092
46.600000,26.72,20.27,0.092
46.601389,26.72,20.27,0.092
46.602778,26.73,20.27,0.092
46.604167,26.73,20.27,0.092
46.605556,26.73,20.27,0.092
46.606944,26.72,20.27,0.092
46.608333,26.72,20.27,0.092
46.609722,26.73,20.27,0.092
46.611111,26.73,20.27,0.092
46.612500,26.73,20.27,0.092
46.613889,26.72,20.27,0.092
46.615278,26.72,20.27,0.092
46.616667,26.72,20.27,0.092
46.618056,26.73,20.27,0.092
46.619444,26.73,20.27,0.092
46.620833,26.72,20.27,0.092
46.622222,26.73,20.27,0.092
46.623611,26.73,20.27,0.092
46.625000,26.73,20.27,0.092
46.626389,26.73,20.27,0.092
46.627778,26.73,20.27,0.092
46.629167,26.72,20.27,0.092
46.630556,26.71,20.27,0.092
46.631944,26.71,20.27,0.092
46.633333,26.7,20.27,0.092
46.634722,26.71,20.27,0.092
46.636111,26.72,20.27,0.092
46.637500,26.73,20.27,0.092
46.638889,26.72,20.27,0.092
46.640278,26.72,20.27,0.092
46.641667,26.72,20.27,0.092
46.643056,26.72,20.27,0.092
46.644444,26.72,20.27,0.092
46.645833,26.73,20.27,0.092
46.647222,26.72,20.28,0.092
46.648611,26.72,20.28,0.092
46.650000,26.72,20.27,0.092
46.651389,26.72,20.27,0.092
46.652778,26.71,20.27,0.092
46.654167,26.71,20.27,0.092
46.655556,26.72,20.27,0.092
46.656944,26.71,20.27,0.092
46.658333,26.71,20.27,0.092
46.659722,26.71,20.27,0.092
46.661111,26.72,20.27,0.092
46.662500,26.72,20.27,0.092
46.663889,26.72,20.27,0.092
46.665278,26.73,20.27,0.092
46.666667,26.73,20.27,0.092
46.668056,26.73,20.27,0.092
46.669444,26.74,20.27,0.092
46.670833,26.73,20.27,0.092
46.672222,26.72,20.27,0.092
46.673611,26.72,20.27,0.092
46.675000,26.72,20.27,0.092
46.676389,26.71,20.27,0.092
46.677778,26.71,20.27,0.092
46.679167,26.71,20.27,0.092
46.680556,26.71,20.27,0.092
46.681944,26.72,20.27,0.092
46.683333,26.71,20.27,0.092
46.684722,26.71,20.27,0.092
46.686111,26.72,20.28,0.092
46.687500,26.72,20.28,0.092
46.688889,26.72,20.27,0.092
46.690278,26.72,20.28,0.092
46.691667,26.72,20.27,0.092
46.693056,26.71,20.27,0.092
46.694444,26.71,20.27,0.092
46.695833,26.73,20.27,0.092
46.697222,26.72,20.27,0.092
46.698611,26.72,20.27,0.092
46.700000,26.72,20.27,0.092
46.701389,26.72,20.27,0.092
46.702778,26.72,20.27,0.092
46.704167,26.72,20.27,0.092
46.705556,26.72,20.27,0.092
46.706944,26.72,20.27,0.092
46.708333,26.71,20.27,0.092
46.709722,26.69,20.27,0.092
46.711111,26.68,20.27,0.092
46.712500,26.68,20.27,0.092
46.713889,26.69,20.27,0.092
46.715278,26.71,20.27,0.092
46.716667,26.7,20.27,0.092
46.718056,26.7,20.28,0.092
46.719444,26.7,20.27,0.092
46.720833,26.7,20.27,0.092
46.722222,26.7,20.28,0.092
46.723611,26.7,20.27,0.092
46.725000,26.7,20.27,0.092
46.726389,26.7,20.27,0.092
46.727778,26.71,20.27,0.092
46.729167,26.71,20.27,0.092
46.730556,26.71,20.27,0.092
46.731944,26.7,20.27,0.092
46.733333,26.7,20.27,0.092
46.734722,26.7,20.27,0.092
46.736111,26.71,20.27,0.092
46.737500,26.71,20.27,0.092
46.738889,26.71,20.27,0.092
46.740278,26.71,20.27,0.092
46.741667,26.71,20.27,0.092
46.743056,26.7,20.27,0.092
46.744444,26.71,20.27,0.092
46.745833,26.73,20.27,0.092
46.747222,26.73,20.27,0.092
46.748611,26.72,20.27,0.092
46.750000,26.71,20.27,0.092
46.751389,26.71,20.27,0.092
46.752778,26.71,20.27,0.092
46.754167,26.71,20.27,0.092
46.755556,26.72,20.27,0.092
46.756944,26.71,20.27,0.092
46.758333,26.71,20.27,0.092
46.759722,26.72,20.28,0.092
46.761111,26.72,20.28,0.092
46.762500,26.72,20.28,0.092
46.763889,26.73,20.27,0.092
46.765278,26.72,20.27,0.092
46.766667,26.72,20.27,0.092
46.768056,26.72,20.27,0.092
46.769444,26.72,20.28,0.092
46.770833,26.72,20.27,0.092
46.772222,26.73,20.27,0.092
46.773611,26.73,20.27,0.092
46.775000,26.72,20.28,0.092
46.776389,26.72,20.28,0.092
46.777778,26.72,20.27,0.092
46.779167,26.71,20.28,0.092
46.780556,26.72,20.27,0.092
46.781944,26.72,20.27,0.092
46.783333,26.72,20.27,0.092
46.784722,26.71,20.27,0.092
46.786111,26.71,20.27,0.092
46.787500,26.72,20.28,0.092
46.788889,26.72,20.28,0.092
46.790278,26.71,20.27,0.092
46.791667,26.71,20.27,0.092
46.793056,26.71,20.27,0.092
46.794444,26.7,20.28,0.092
46.795833,26.71,20.28,0.092
46.797222,26.73,20.28,0.092
46.798611,26.71,20.27,0.092
46.800000,26.69,20.28,0.092
46.801389,26.69,20.28,0.092
46.802778,26.7,20.28,0.092
46.804167,26.71,20.28,0.092
46.805556,26.72,20.28,0.092
46.806944,26.72,20.27,0.092
46.808333,26.72,20.27,0.092
46.809722,26.71,20.27,0.092
46.811111,26.72,20.27,0.092
46.812500,26.72,20.27,0.092
46.813889,26.72,20.28,0.092
46.815278,26.71,20.28,0.092
46.816667,26.71,20.28,0.092
46.818056,26.71,20.27,0.092
46.819444,26.71,20.28,0.092
46.820833,26.7,20.27,0.092
46.822222,26.71,20.27,0.092
46.823611,26.71,20.27,0.092
46.825000,26.72,20.28,0.092
46.826389,26.71,20.27,0.092
46.827778,26.72,20.27,0.092
46.829167,26.71,20.27,0.092
46.830556,26.71,20.27,0.092
46.831944,26.71,20.27,0.092
46.833333,26.71,20.27,0.092
46.834722,26.71,20.27,0.092
46.836111,26.71,20.27,0.092
46.837500,26.71,20.27,0.092
46.838889,26.71,20.28,0.092
46.840278,26.71,20.28,0.092
46.841667,26.71,20.28,0.092
46.843056,26.71,20.27,0.092
46.844444,26.71,20.27,0.092
46.845833,26.7,20.27,0.092
46.847222,26.69,20.27,0.092
46.848611,26.69,20.27,0.092
46.850000,26.69,20.27,0.092
46.851389,26.69,20.27,0.092
46.852778,26.7,20.27,0.092
46.854167,26.7,20.27,0.092
46.855556,26.7,20.27,0.092
46.856944,26.7,20.27,0.092
46.858333,26.71,20.27,0.092
46.859722,26.7,20.27,0.092
46.861111,26.7,20.27,0.092
46.862500,26.71,20.27,0.092
46.863889,26.71,20.27,0.092
46.865278,26.7,20.27,0.092
46.866667,26.71,20.27,0.092
46.868056,26.71,20.27,0.092
46.869444,26.7,20.27,0.092
46.870833,26.7,20.27,0.092
46.872222,26.7,20.27,0.092
46.873611,26.7,20.27,0.092
46.875000,26.71,20.27,0.092
46.876389,26.69,20.27,0.092
46.877778,26.7,20.28,0.092
46.879167,26.69,20.27,0.092
46.880556,26.72,20.27,0.092
46.881944,26.7,20.27,0.092
46.883333,26.7,20.27,0.092
46.884722,26.7,20.27,0.092
46.886111,26.69,20.27,0.092
46.887500,26.7,20.27,0.092
46.888889,26.7,20.27,0.092
46.890278,26.7,20.27,0.092
46.891667,26.7,20.27,0.092
46.893056,26.7,20.27,0.092
46.894444,26.7,20.27,0.092
46.895833,26.7,20.27,0.092
46.897222,26.69,20.27,0.092
46.898611,26.7,20.27,0.092
46.900000,26.7,20.27,0.092
46.901389,26.69,20.27,0.092
46.902778,26.7,20.27,0.092
46.904167,26.7,20.27,0.092
46.905556,26.7,20.27,0.092
46.906944,26.69,20.27,0.092
46.908333,26.69,20.27,0.092
46.909722,26.69,20.27,0.092
46.911111,26.7,20.27,0.092
46.912500,26.69,20.27,0.092
46.913889,26.7,20.27,0.092
46.915278,26.71,20.27,0.092
46.916667,26.72,20.27,0.092
46.918056,26.72,20.27,0.092
46.919444,26.72,20.27,0.092
46.920833,26.71,20.27,0.092
46.922222,26.71,20.27,0.092
46.923611,26.72,20.27,0.092
46.925000,26.73,20.27,0.092
46.926389,26.73,20.27,0.092
46.927778,26.72,20.27,0.092
46.929167,26.71,20.27,0.092
46.930556,26.71,20.27,0.092
46.931944,26.7,20.27,0.092
46.933333,26.7,20.27,0.092
46.934722,26.71,20.27,0.092
46.936111,26.71,20.27,0.092
46.937500,26.71,20.27,0.092
46.938889,26.72,20.27,0.092
46.940278,26.72,20.27,0.092
46.941667,26.72,20.27,0.092
46.943056,26.72,20.27,0.092
46.944444,26.71,20.27,0.092
46.945833,26.71,20.27,0.092
46.947222,26.71,20.27,0.092
46.948611,26.71,20.27,0.092
46.950000,26.7,20.27,0.092
46.951389,26.7,20.27,0.092
46.952778,26.71,20.27,0.092
46.954167,26.71,20.27,0.092
46.955556,26.71,20.27,0.092
46.956944,26.71,20.27,0.092
46.958333,26.71,20.27,0.092
46.959722,26.71,20.27,0.092
46.961111,26.69,20.27,0.092
46.962500,26.69,20.27,0.092
46.963889,26.7,20.27,0.092
46.965278,26.71,20.27,0.092
46.966667,26.71,20.27,0.092
46.968056,26.7,20.27,0.092
46.969444,26.7,20.27,0.092
46.970833,26.71,20.27,0.092
46.972222,26.71,20.27,0.092
46.973611,26.7,20.27,0.092
46.975000,26.7,20.27,0.092
46.976389,26.71,20.27,0.092
46.977778,26.7,20.27,0.092
46.979167,26.7,20.27,0.092
46.980556,26.7,20.27,0.092
46.981944,26.68,20.27,0.092
46.983333,26.68,20.27,0.092
46.984722,26.68,20.27,0.092
46.986111,26.68,20.27,0.092
46.987500,26.68,20.27,0.092
46.988889,26.68,20.27,0.092
46.990278,26.69,20.27,0.092
46.991667,26.69,20.28,0.092
46.993056,26.69,20.28,0.092
46.994444,26.69,20.27,0.092
46.995833,26.7,20.27,0.092
46.997222,26.7,20.27,0.092
46.998611,26.69,20.27,0.092
47.000000,26.69,20.27,0.092
47.001389,26.7,20.27,0.092
47.002778,26.7,20.27,0.092
47.004167,26.68,20.27,0.092
47.005556,26.68,20.27,0.092
47.006944,26.68,20.27,0.092
47.008333,26.68,20.27,0.092
47.009722,26.68,20.27,0.092
47.011111,26.67,20.27,0.092
47.012500,26.67,20.27,0.092
47.013889,26.66,20.27,0.092
47.015278,26.66,20.27,0.092
47.016667,26.67,20.27,0.092
47.018056,26.67,20.27,0.092
47.019444,26.66,20.27,0.092
47.020833,26.66,20.27,0.092
47.022222,26.67,20.27,0.092
47.023611,26.67,20.27,0.092
47.025000,26.65,20.27,0.092
47.026389,26.66,20.27,0.092
47.027778,26.67,20.27,0.092
47.029167,26.68,20.27,0.092
47.030556,26.65,20.27,0.092
47.031944,26.66,20.27,0.092
47.033333,26.66,20.27,0.092
47.034722,26.65,20.26,0.092
47.036111,26.67,20.27,0.092
47.037500,26.69,20.27,0.092
47.038889,26.68,20.27,0.092
47.040278,26.67,20.27,0.092
47.041667,26.67,20.27,0.092
47.043056,26.68,20.27,0.092
47.044444,26.68,20.27,0.092
47.045833,26.67,20.27,0.092
47.047222,26.67,20.27,0.092
47.048611,26.66,20.26,0.092
47.050000,26.66,20.26,0.092
47.051389,26.67,20.26,0.092
47.052778,26.68,20.26,0.092
47.054167,26.69,20.26,0.092
47.055556,26.68,20.26,0.092
47.056944,26.69,20.27,0.092
47.058333,26.69,20.26,0.092
47.059722,26.69,20.26,0.092
47.061111,26.69,20.26,0.092
47.062500,26.69,20.27,0.092
47.063889,26.69,20.26,0.092
47.065278,26.69,20.26,0.092
47.066667,26.68,20.26,0.092
47.068056,26.69,20.26,0.092
47.069444,26.69,20.26,0.092
47.070833,26.68,20.26,0.092
47.072222,26.68,20.26,0.092
47.073611,26.67,20.26,0.092
47.075000,26.68,20.27,0.092
47.076389,26.68,20.26,0.092
47.077778,26.69,20.26,0.092
